ID,Customer ID,Region,Store,Date,Week,Phone Type,Phone Model,Agreement,Tenure,Credit Category,Down payment,Per Month for phone,Plan For,Type,Plan Name,Line,Target Amount(Price),Price
7846,###,West,Store 4,25-01-2017,4,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,2,80,35.42
7847,###,West,Store 16,04-02-2017,5,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,3,90,122.09
7848,###,South,Store 19,02-03-2017,9,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,5,150,27.09
7849,###,South,Store 7,13-01-2017,2,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,2,80,206.42
7850,###,Midwest,Store 6,04-03-2017,9,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,4,120,32.09
7851,###,South,Store 3,23-01-2017,4,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,5,150,24
7852,###,South,Store 11,27-03-2017,13,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,5,150,275
7853,###,West,Store 4,02-02-2017,5,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,4,120,27.09
7854,###,West,Store 4,07-03-2017,10,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,1,60,72.92
7855,###,Midwest,Store 14,27-03-2017,13,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,3,90,34.96
7856,###,North East,Store 17,27-03-2017,13,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,4,120,223.75
7857,###,North East,Store 5,09-02-2017,6,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,5,150,275
7858,###,Midwest,Store 2,13-01-2017,2,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Promo,Unlimited Freedom,1,50,170.8
7859,###,South,Store 7,26-01-2017,4,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,5,120,31.25
7860,###,South,Store 19,17-02-2017,7,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
7861,###,Midwest,Store 2,27-03-2017,13,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
7862,###,South,Store 19,02-01-2017,1,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,2,80,170.84
7863,###,South,Store 11,07-01-2017,1,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,3,90,34.96
7864,###,Midwest,Store 2,21-01-2017,3,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,4,120,93.96
7865,###,Midwest,Store 6,05-02-2017,6,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Promo,Unlimited Freedom,5,120,72.92
7866,###,Midwest,Store 2,15-02-2017,7,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Promo,Unlimited Freedom,1,50,25
7867,###,Midwest,Store 18,13-01-2017,2,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,2,80,93.96
7868,###,Midwest,Store 2,05-02-2017,6,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,1,60,32.09
7869,###,North East,Store 17,21-01-2017,3,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,4,120,223.75
7870,###,Midwest,Store 18,10-03-2017,10,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,5,120,243.75
7871,###,West,Store 4,16-01-2017,3,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,5,150,25
7872,###,South,Store 7,10-03-2017,10,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,4,120,24
7873,###,South,Store 3,05-03-2017,10,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,5,150,275
7874,###,West,Store 4,22-01-2017,4,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Promo,Unlimited Freedom,5,120,72.92
7875,###,Midwest,Store 10,27-02-2017,9,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Promo,Unlimited Freedom,1,50,30.96
7876,###,West,Store 8,13-02-2017,7,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,1,60,27.09
7877,###,Midwest,Store 10,11-03-2017,10,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Promo,Unlimited Freedom,5,120,93.96
7878,###,West,Store 4,19-01-2017,3,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,3,90,168.76
7879,###,West,Store 12,12-02-2017,7,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,4,120,14.75
7880,###,Midwest,Store 2,10-03-2017,10,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Promo,Unlimited Freedom,1,50,30.96
7881,###,South,Store 19,07-03-2017,10,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Promo,Unlimited Freedom,1,50,30.96
7882,###,Midwest,Store 18,11-01-2017,2,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,1,60,35.42
7883,###,West,Store 8,08-02-2017,6,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Promo,Unlimited Freedom,1,50,93.96
7884,###,West,Store 20,22-03-2017,12,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,1,60,246.88
7885,###,North East,Store 5,07-01-2017,1,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,1,60,11
7886,###,North East,Store 13,05-01-2017,1,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
7887,###,West,Store 12,22-02-2017,8,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
7888,###,South,Store 19,28-01-2017,4,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,5,150,223.75
7889,###,West,Store 4,03-01-2017,1,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,1,50,34.96
7890,###,West,Store 20,02-02-2017,5,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,2,80,223.75
7891,###,Midwest,Store 18,05-02-2017,6,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,4,120,275
7892,###,West,Store 8,16-03-2017,11,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,1,60,22.09
7893,###,West,Store 20,11-03-2017,10,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Promo,Unlimited Freedom,5,120,26.25
7894,###,South,Store 11,16-02-2017,7,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Promo,Unlimited Freedom,1,50,30.96
7895,###,North East,Store 9,28-03-2017,13,Android,LG G6,Installment,24,Building Credit,0,6.42,Phone,Regular,Unlimited Freedom,5,150,206.42
7896,###,North East,Store 5,15-02-2017,7,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,5,150,271.54
7897,###,Midwest,Store 2,06-02-2017,6,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,2,80,22.09
7898,###,North East,Store 17,09-03-2017,10,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,2,80,32.09
7899,###,North East,Store 5,25-02-2017,8,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,4,120,32.09
7900,###,West,Store 8,09-03-2017,10,Android,LG G6,Installment,24,Building Credit,0,6.42,Phone,Regular,Unlimited Freedom,4,120,206.42
7901,###,South,Store 3,01-02-2017,5,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Promo,Unlimited Freedom,5,120,220.98
7902,###,South,Store 11,11-01-2017,2,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,5,150,34.96
7903,###,South,Store 15,26-01-2017,4,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,1,60,122.09
7904,###,North East,Store 5,16-03-2017,11,Android,LG G6,Installment,24,Building Credit,0,6.42,Phone,Promo,Unlimited Freedom,1,50,206.42
7905,###,North East,Store 17,28-03-2017,13,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
7906,###,Midwest,Store 18,22-02-2017,8,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,5,120,14.75
7907,###,Midwest,Store 2,27-01-2017,4,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,4,120,25
7908,###,West,Store 20,23-01-2017,4,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,2,80,246.88
7909,###,West,Store 8,26-03-2017,13,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,2,80,223.75
7910,###,West,Store 4,24-01-2017,4,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,1,60,30.96
7911,###,West,Store 4,07-02-2017,6,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,4,120,7
7912,###,South,Store 7,26-03-2017,13,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,5,150,27.09
7913,###,North East,Store 9,17-03-2017,11,Android,LG G6,Installment,24,Building Credit,0,6.42,Phone,Promo,Unlimited Freedom,1,50,206.42
7914,###,Midwest,Store 2,27-03-2017,13,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,5,120,34.96
7915,###,Midwest,Store 6,28-03-2017,13,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,2,80,170.84
7916,###,West,Store 4,04-02-2017,5,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,1,60,7
7917,###,Midwest,Store 10,05-03-2017,10,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,4,120,25
7918,###,West,Store 8,23-03-2017,12,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Promo,Unlimited Freedom,5,120,168.76
7919,###,West,Store 12,12-02-2017,7,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
7920,###,West,Store 16,26-02-2017,9,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,5,120,14.75
7921,###,West,Store 4,03-02-2017,5,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,4,120,25
7922,###,South,Store 3,28-01-2017,4,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,2,80,122.09
7923,###,West,Store 8,13-01-2017,2,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
7924,###,North East,Store 13,20-02-2017,8,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,2,80,22.09
7925,###,South,Store 3,27-02-2017,9,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,5,150,122.09
7926,###,North East,Store 1,08-03-2017,10,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,4,120,275
7927,###,Midwest,Store 6,02-03-2017,9,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,1,60,35.42
7928,###,Midwest,Store 2,23-01-2017,4,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,1,60,275
7929,###,North East,Store 9,16-03-2017,11,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Promo,Unlimited Freedom,1,50,271.54
7930,###,North East,Store 1,28-02-2017,9,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,3,90,34.96
7931,###,Midwest,Store 10,08-03-2017,10,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,2,80,30.96
7932,###,West,Store 20,25-03-2017,12,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Promo,Unlimited Freedom,1,50,30.96
7933,###,North East,Store 1,17-01-2017,3,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,5,150,220.98
7934,###,West,Store 16,12-03-2017,11,Android,LG G6,Installment,24,Building Credit,0,6.42,Phone,Promo,Unlimited Freedom,1,50,206.42
7935,###,North East,Store 17,25-01-2017,4,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,4,120,72.92
7936,###,Midwest,Store 10,02-02-2017,5,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,5,120,35.42
7937,###,South,Store 3,07-01-2017,1,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,3,90,93.96
7938,###,West,Store 20,21-03-2017,12,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Promo,Unlimited Freedom,5,120,170.8
7939,###,Midwest,Store 6,12-02-2017,7,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
7940,###,Midwest,Store 14,11-01-2017,2,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,4,120,93.96
7941,###,Midwest,Store 14,11-03-2017,10,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,3,90,220.98
7942,###,West,Store 4,01-03-2017,9,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,1,60,246.88
7943,###,South,Store 11,02-03-2017,9,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
7944,###,West,Store 16,19-02-2017,8,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,2,80,93.96
7945,###,Midwest,Store 6,04-01-2017,1,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,5,150,27.09
7946,###,West,Store 4,15-03-2017,11,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Promo,Unlimited Freedom,5,120,30.96
7947,###,South,Store 3,28-03-2017,13,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,1,60,34.96
7948,###,Midwest,Store 6,07-01-2017,1,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,1,60,7
7949,###,North East,Store 1,24-01-2017,4,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,3,90,72.92
7950,###,North East,Store 1,01-01-2017,1,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Promo,Unlimited Freedom,5,120,26.25
7951,###,South,Store 3,04-01-2017,1,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
7952,###,South,Store 3,26-01-2017,4,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Promo,Unlimited Freedom,1,50,206.42
7953,###,South,Store 15,18-01-2017,3,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,2,80,7
7954,###,Midwest,Store 14,26-03-2017,13,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,5,150,11
7955,###,West,Store 4,23-02-2017,8,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Promo,Unlimited Freedom,1,50,206.42
7956,###,South,Store 11,23-01-2017,4,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Promo,Unlimited Freedom,1,50,122.09
7957,###,South,Store 11,26-02-2017,9,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
7958,###,West,Store 12,20-02-2017,8,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,5,150,34.96
7959,###,West,Store 8,12-03-2017,11,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,1,60,170.8
7960,###,Midwest,Store 14,20-01-2017,3,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,1,50,170.84
7961,###,South,Store 7,12-02-2017,7,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,1,60,14.75
7962,###,North East,Store 17,15-01-2017,3,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,3,90,220.98
7963,###,West,Store 4,20-03-2017,12,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,4,120,34.96
7964,###,West,Store 12,07-02-2017,6,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Promo,Unlimited Freedom,5,120,206.42
7965,###,West,Store 16,26-03-2017,13,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,5,150,246.88
7966,###,North East,Store 17,05-03-2017,10,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,3,90,35.42
7967,###,West,Store 16,09-01-2017,2,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,1,50,31.25
7968,###,West,Store 4,28-02-2017,9,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Promo,Unlimited Freedom,1,50,122.09
7969,###,North East,Store 17,10-02-2017,6,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Promo,Unlimited Freedom,1,50,168.76
7970,###,South,Store 3,26-01-2017,4,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,2,80,27.09
7971,###,Midwest,Store 10,19-02-2017,8,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Promo,Unlimited Freedom,5,120,122.09
7972,###,North East,Store 13,12-03-2017,11,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,5,150,220.98
7973,###,Midwest,Store 2,04-03-2017,9,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,2,80,26.25
7974,###,Midwest,Store 2,19-01-2017,3,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Promo,Unlimited Freedom,1,50,275
7975,###,Midwest,Store 14,02-03-2017,9,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
7976,###,Midwest,Store 6,21-02-2017,8,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,3,90,206.42
7977,###,North East,Store 1,14-01-2017,2,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,3,90,220.98
7978,###,West,Store 16,04-03-2017,9,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,1,50,31.25
7979,###,West,Store 8,25-03-2017,12,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,3,90,72.92
7980,###,North East,Store 5,14-02-2017,7,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,5,120,35.42
7981,###,West,Store 16,22-02-2017,8,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,1,50,27.09
7982,###,West,Store 8,07-01-2017,1,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
7983,###,South,Store 19,02-02-2017,5,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,5,150,14.75
7984,###,North East,Store 17,22-02-2017,8,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,2,80,27.09
7985,###,North East,Store 17,10-03-2017,10,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,1,60,7
7986,###,West,Store 16,10-02-2017,6,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Promo,Unlimited Freedom,5,120,26.25
7987,###,Midwest,Store 6,03-03-2017,9,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,3,90,35.42
7988,###,West,Store 20,15-01-2017,3,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
7989,###,South,Store 11,02-01-2017,1,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Promo,Unlimited Freedom,1,50,7
7990,###,West,Store 16,24-02-2017,8,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,4,120,26.25
7991,###,South,Store 15,15-03-2017,11,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,1,50,32.09
7992,###,North East,Store 1,25-01-2017,4,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,5,150,168.76
7993,###,Midwest,Store 14,21-02-2017,8,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
7994,###,North East,Store 9,28-02-2017,9,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,5,150,25
7995,###,Midwest,Store 2,10-01-2017,2,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,4,120,30.96
7996,###,West,Store 8,21-01-2017,3,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,2,80,220.98
